2024-08-09T13:29:05Z - CPU: 80, MEM: 15251, TEMP: 55, POWER: 73
2024-08-09T15:14:57Z - CPU: 100, MEM: 25131, TEMP: 77, POWER: 42
2024-08-09T15:14:58Z - CPU: 73, MEM: 25002, TEMP: 81, POWER: 40
2024-08-09T15:14:59Z - CPU: 54, MEM: 11513, TEMP: 59, POWER: 85
2024-08-09T15:15:00Z - CPU: 36, MEM: 22905, TEMP: 36, POWER: 80
2024-08-09T15:15:01Z - CPU: 39, MEM: 17656, TEMP: 74, POWER: 101
2024-08-09T15:15:02Z - CPU: 98, MEM: 27688, TEMP: 48, POWER: 109
2024-08-09T15:15:03Z - CPU: 97, MEM: 1359, TEMP: 40, POWER: 94
2024-08-09T15:15:04Z - CPU: 45, MEM: 13121, TEMP: 37, POWER: 103
2024-08-09T15:15:05Z - CPU: 47, MEM: 25740, TEMP: 34, POWER: 120
2024-08-09T15:15:06Z - CPU: 10, MEM: 13042, TEMP: 67, POWER: 41
2024-08-09T15:15:07Z - CPU: 44, MEM: 22300, TEMP: 67, POWER: 87
2024-08-09T15:15:08Z - CPU: 67, MEM: 1164, TEMP: 49, POWER: 98
2024-08-09T15:15:09Z - CPU: 34, MEM: 16852, TEMP: 68, POWER: 81
2024-08-09T15:15:10Z - CPU: 34, MEM: 4357, TEMP: 69, POWER: 63
2024-08-09T15:15:11Z - CPU: 96, MEM: 31851, TEMP: 71, POWER: 43
2024-08-09T15:15:12Z - CPU: 52, MEM: 23415, TEMP: 62, POWER: 57
2024-08-09T15:15:13Z - CPU: 93, MEM: 25597, TEMP: 44, POWER: 78
2024-08-09T15:15:14Z - CPU: 56, MEM: 23456, TEMP: 74, POWER: 42
2024-08-09T15:15:15Z - CPU: 68, MEM: 937, TEMP: 72, POWER: 53
2024-08-09T15:15:16Z - CPU: 45, MEM: 26720, TEMP: 42, POWER: 104
2024-08-09T15:15:17Z - CPU: 62, MEM: 10356, TEMP: 85, POWER: 43
2024-08-09T15:15:18Z - CPU: 19, MEM: 12861, TEMP: 87, POWER: 103
2024-08-09T15:15:19Z - CPU: 17, MEM: 24837, TEMP: 45, POWER: 64
2024-08-09T15:15:20Z - CPU: 74, MEM: 19938, TEMP: 71, POWER: 79
2024-08-09T15:15:21Z - CPU: 42, MEM: 4839, TEMP: 84, POWER: 68
2024-08-09T15:15:22Z - CPU: 62, MEM: 20123, TEMP: 69, POWER: 66
2024-08-09T15:15:23Z - CPU: 65, MEM: 31658, TEMP: 65, POWER: 64
2024-08-09T15:15:24Z - CPU: 60, MEM: 28891, TEMP: 71, POWER: 78
2024-08-09T15:15:25Z - CPU: 95, MEM: 7490, TEMP: 49, POWER: 90
2024-08-09T15:15:26Z - CPU: 99, MEM: 21687, TEMP: 81, POWER: 54
2024-08-09T15:15:27Z - CPU: 14, MEM: 16519, TEMP: 43, POWER: 117
2024-08-09T15:15:28Z - CPU: 14, MEM: 18537, TEMP: 65, POWER: 47
2024-08-09T15:15:29Z - CPU: 81, MEM: 1971, TEMP: 55, POWER: 52
2024-08-09T15:15:30Z - CPU: 76, MEM: 8909, TEMP: 49, POWER: 54
2024-08-09T15:15:31Z - CPU: 88, MEM: 4326, TEMP: 71, POWER: 93
2024-08-09T15:15:32Z - CPU: 15, MEM: 11751, TEMP: 51, POWER: 113
2024-08-09T15:15:33Z - CPU: 62, MEM: 10405, TEMP: 72, POWER: 41
2024-08-09T15:15:34Z - CPU: 51, MEM: 8539, TEMP: 43, POWER: 93
2024-08-09T15:15:35Z - CPU: 35, MEM: 3159, TEMP: 44, POWER: 97
2024-08-09T15:15:36Z - CPU: 66, MEM: 11507, TEMP: 64, POWER: 67
2024-08-09T15:15:37Z - CPU: 36, MEM: 15559, TEMP: 34, POWER: 80
2024-08-09T15:15:38Z - CPU: 61, MEM: 4893, TEMP: 86, POWER: 60
2024-08-09T15:15:39Z - CPU: 28, MEM: 24741, TEMP: 68, POWER: 68
2024-08-09T15:15:40Z - CPU: 43, MEM: 21355, TEMP: 38, POWER: 91
2024-08-09T15:15:41Z - CPU: 88, MEM: 14085, TEMP: 67, POWER: 60
2024-08-09T15:15:42Z - CPU: 55, MEM: 25873, TEMP: 65, POWER: 61
2024-08-09T15:15:43Z - CPU: 92, MEM: 6623, TEMP: 74, POWER: 70
2024-08-09T15:15:44Z - CPU: 95, MEM: 1929, TEMP: 70, POWER: 77
2024-08-09T15:15:45Z - CPU: 46, MEM: 4237, TEMP: 80, POWER: 98
2024-08-09T15:15:46Z - CPU: 35, MEM: 1170, TEMP: 39, POWER: 78
2024-08-09T15:15:47Z - CPU: 64, MEM: 29264, TEMP: 82, POWER: 73
2024-08-09T15:15:48Z - CPU: 91, MEM: 14670, TEMP: 48, POWER: 88
2024-08-09T15:15:49Z - CPU: 40, MEM: 6347, TEMP: 42, POWER: 112
2024-08-09T15:15:50Z - CPU: 32, MEM: 4289, TEMP: 71, POWER: 115
2024-08-09T15:15:51Z - CPU: 13, MEM: 8837, TEMP: 45, POWER: 116
2024-08-09T15:15:52Z - CPU: 73, MEM: 28597, TEMP: 46, POWER: 51
2024-08-09T15:15:53Z - CPU: 12, MEM: 17771, TEMP: 47, POWER: 99
2024-08-09T15:15:54Z - CPU: 28, MEM: 26551, TEMP: 60, POWER: 104
2024-08-09T15:15:55Z - CPU: 50, MEM: 12621, TEMP: 71, POWER: 67
2024-08-09T15:15:56Z - CPU: 70, MEM: 23418, TEMP: 37, POWER: 43
2024-08-09T15:15:57Z - CPU: 93, MEM: 2172, TEMP: 60, POWER: 60
2024-08-09T15:15:58Z - CPU: 17, MEM: 14675, TEMP: 41, POWER: 87
2024-08-09T15:15:59Z - CPU: 14, MEM: 17331, TEMP: 38, POWER: 116
2024-08-09T15:16:00Z - CPU: 91, MEM: 17852, TEMP: 87, POWER: 106
2024-08-09T15:16:01Z - CPU: 95, MEM: 2026, TEMP: 49, POWER: 89
2024-08-09T15:16:02Z - CPU: 70, MEM: 30161, TEMP: 44, POWER: 44
2024-08-09T15:16:03Z - CPU: 41, MEM: 27909, TEMP: 60, POWER: 60
2024-08-09T15:16:04Z - CPU: 64, MEM: 22998, TEMP: 45, POWER: 99
2024-08-09T15:16:05Z - CPU: 85, MEM: 3108, TEMP: 72, POWER: 57
2024-08-09T15:16:06Z - CPU: 73, MEM: 6063, TEMP: 39, POWER: 76
2024-08-09T15:16:07Z - CPU: 70, MEM: 1263, TEMP: 58, POWER: 56
2024-08-09T15:16:08Z - CPU: 81, MEM: 30055, TEMP: 45, POWER: 74
2024-08-09T15:16:09Z - CPU: 57, MEM: 20500, TEMP: 78, POWER: 47
2024-08-09T15:16:10Z - CPU: 61, MEM: 29610, TEMP: 52, POWER: 72
2024-08-09T15:16:11Z - CPU: 95, MEM: 22752, TEMP: 54, POWER: 41
2024-08-09T15:16:12Z - CPU: 27, MEM: 30794, TEMP: 83, POWER: 103
2024-08-09T15:16:13Z - CPU: 28, MEM: 12936, TEMP: 75, POWER: 60
2024-08-09T15:16:14Z - CPU: 97, MEM: 2238, TEMP: 63, POWER: 51
2024-08-09T15:16:15Z - CPU: 87, MEM: 14660, TEMP: 73, POWER: 46
2024-08-09T15:16:16Z - CPU: 72, MEM: 5278, TEMP: 68, POWER: 98
2024-08-09T15:16:17Z - CPU: 27, MEM: 7854, TEMP: 33, POWER: 40
2024-08-09T15:16:18Z - CPU: 90, MEM: 20520, TEMP: 80, POWER: 111
2024-08-09T15:16:19Z - CPU: 53, MEM: 3143, TEMP: 77, POWER: 89
2024-08-09T15:16:20Z - CPU: 94, MEM: 7870, TEMP: 82, POWER: 94
2024-08-09T15:16:21Z - CPU: 93, MEM: 22002, TEMP: 75, POWER: 53
2024-08-09T15:16:22Z - CPU: 97, MEM: 3430, TEMP: 55, POWER: 94
2024-08-09T15:16:23Z - CPU: 77, MEM: 15478, TEMP: 42, POWER: 88
2024-08-09T15:16:24Z - CPU: 49, MEM: 23881, TEMP: 54, POWER: 77
2024-08-09T15:16:25Z - CPU: 78, MEM: 16385, TEMP: 76, POWER: 112
2024-08-09T15:16:26Z - CPU: 94, MEM: 7732, TEMP: 56, POWER: 83
2024-08-09T15:16:27Z - CPU: 17, MEM: 2239, TEMP: 33, POWER: 47
2024-08-09T15:16:28Z - CPU: 66, MEM: 22810, TEMP: 86, POWER: 59
2024-08-09T15:16:29Z - CPU: 70, MEM: 15048, TEMP: 50, POWER: 93
2024-08-09T15:16:30Z - CPU: 29, MEM: 19088, TEMP: 38, POWER: 117
2024-08-09T15:16:31Z - CPU: 80, MEM: 13776, TEMP: 62, POWER: 73
2024-08-09T15:16:32Z - CPU: 92, MEM: 11600, TEMP: 67, POWER: 94
2024-08-09T15:16:33Z - CPU: 34, MEM: 27253, TEMP: 74, POWER: 110
2024-08-09T15:16:34Z - CPU: 33, MEM: 5303, TEMP: 81, POWER: 52
2024-08-09T15:16:35Z - CPU: 53, MEM: 6996, TEMP: 73, POWER: 96
2024-08-09T15:16:36Z - CPU: 56, MEM: 22342, TEMP: 37, POWER: 67
2024-08-09T15:16:37Z - CPU: 60, MEM: 2419, TEMP: 53, POWER: 104
2024-08-09T15:16:38Z - CPU: 29, MEM: 2341, TEMP: 32, POWER: 108
2024-08-09T15:16:39Z - CPU: 69, MEM: 14009, TEMP: 45, POWER: 68
2024-08-09T15:16:40Z - CPU: 48, MEM: 1691, TEMP: 81, POWER: 109
2024-08-09T15:16:41Z - CPU: 78, MEM: 14450, TEMP: 87, POWER: 59
2024-08-09T15:16:42Z - CPU: 61, MEM: 3735, TEMP: 80, POWER: 46
2024-08-09T15:16:43Z - CPU: 43, MEM: 6604, TEMP: 45, POWER: 103
2024-08-09T15:16:44Z - CPU: 82, MEM: 27947, TEMP: 72, POWER: 42
2024-08-09T15:16:45Z - CPU: 14, MEM: 20060, TEMP: 69, POWER: 47
2024-08-09T15:16:46Z - CPU: 15, MEM: 13835, TEMP: 50, POWER: 80
2024-08-09T15:16:47Z - CPU: 36, MEM: 13465, TEMP: 41, POWER: 112
2024-08-09T15:16:48Z - CPU: 41, MEM: 3858, TEMP: 46, POWER: 66
2024-08-09T15:16:49Z - CPU: 95, MEM: 10336, TEMP: 86, POWER: 72
2024-08-09T15:16:50Z - CPU: 90, MEM: 2750, TEMP: 42, POWER: 108
2024-08-09T15:16:51Z - CPU: 83, MEM: 9583, TEMP: 43, POWER: 117
2024-08-09T15:16:52Z - CPU: 11, MEM: 4783, TEMP: 65, POWER: 76
2024-08-09T15:16:53Z - CPU: 81, MEM: 31210, TEMP: 87, POWER: 105
2024-08-09T15:16:54Z - CPU: 75, MEM: 25132, TEMP: 79, POWER: 84
2024-08-09T15:16:55Z - CPU: 90, MEM: 2265, TEMP: 36, POWER: 84
2024-08-09T15:16:56Z - CPU: 52, MEM: 4254, TEMP: 74, POWER: 110
2024-08-09T15:16:57Z - CPU: 48, MEM: 7335, TEMP: 63, POWER: 70
2024-08-09T15:16:58Z - CPU: 63, MEM: 11282, TEMP: 42, POWER: 44
2024-08-09T15:16:59Z - CPU: 28, MEM: 18852, TEMP: 84, POWER: 102
2024-08-09T15:17:00Z - CPU: 30, MEM: 25531, TEMP: 52, POWER: 77
2024-08-09T15:17:01Z - CPU: 60, MEM: 24708, TEMP: 81, POWER: 109
2024-08-09T15:17:02Z - CPU: 79, MEM: 17006, TEMP: 87, POWER: 112
2024-08-09T15:17:03Z - CPU: 94, MEM: 28895, TEMP: 33, POWER: 90
2024-08-09T15:17:04Z - CPU: 76, MEM: 31013, TEMP: 60, POWER: 47
2024-08-09T15:17:05Z - CPU: 31, MEM: 23471, TEMP: 44, POWER: 116
2024-08-09T15:17:06Z - CPU: 18, MEM: 14717, TEMP: 68, POWER: 90
2024-08-09T15:17:07Z - CPU: 95, MEM: 30165, TEMP: 85, POWER: 50
2024-08-09T15:17:08Z - CPU: 41, MEM: 8248, TEMP: 53, POWER: 80
2024-08-09T15:17:09Z - CPU: 54, MEM: 14996, TEMP: 76, POWER: 59
2024-08-09T15:17:10Z - CPU: 69, MEM: 12219, TEMP: 62, POWER: 118
2024-08-09T15:17:11Z - CPU: 93, MEM: 3604, TEMP: 72, POWER: 74
2024-08-09T15:17:12Z - CPU: 32, MEM: 23184, TEMP: 50, POWER: 43
2024-08-09T15:17:13Z - CPU: 66, MEM: 4064, TEMP: 69, POWER: 74
2024-08-09T15:17:14Z - CPU: 24, MEM: 7654, TEMP: 35, POWER: 113
2024-08-09T15:17:15Z - CPU: 10, MEM: 904, TEMP: 40, POWER: 71
2024-08-09T15:17:16Z - CPU: 77, MEM: 11276, TEMP: 51, POWER: 97
2024-08-09T15:17:17Z - CPU: 12, MEM: 9345, TEMP: 67, POWER: 50
2024-08-09T15:17:18Z - CPU: 51, MEM: 9978, TEMP: 64, POWER: 80
2024-08-09T15:17:19Z - CPU: 10, MEM: 26080, TEMP: 82, POWER: 41
2024-08-09T15:17:20Z - CPU: 73, MEM: 27336, TEMP: 50, POWER: 89
2024-08-09T15:17:21Z - CPU: 20, MEM: 18339, TEMP: 41, POWER: 65
2024-08-09T15:17:22Z - CPU: 98, MEM: 26676, TEMP: 70, POWER: 120
2024-08-09T15:17:23Z - CPU: 41, MEM: 6088, TEMP: 46, POWER: 92
2024-08-09T15:17:24Z - CPU: 99, MEM: 3873, TEMP: 44, POWER: 98
2024-08-09T15:17:25Z - CPU: 73, MEM: 7859, TEMP: 46, POWER: 69
2024-08-09T15:17:26Z - CPU: 36, MEM: 18707, TEMP: 35, POWER: 96
2024-08-09T15:17:27Z - CPU: 24, MEM: 25004, TEMP: 57, POWER: 40
2024-08-09T15:17:28Z - CPU: 54, MEM: 948, TEMP: 50, POWER: 53
2024-08-09T15:17:29Z - CPU: 49, MEM: 30046, TEMP: 34, POWER: 94
2024-08-09T15:17:30Z - CPU: 70, MEM: 19281, TEMP: 79, POWER: 45
2024-08-09T15:17:31Z - CPU: 33, MEM: 24666, TEMP: 77, POWER: 57
2024-08-09T15:17:32Z - CPU: 94, MEM: 30045, TEMP: 81, POWER: 44
2024-08-09T15:17:33Z - CPU: 47, MEM: 3474, TEMP: 67, POWER: 65
2024-08-09T15:17:34Z - CPU: 55, MEM: 23277, TEMP: 59, POWER: 120
2024-08-09T15:17:35Z - CPU: 12, MEM: 20190, TEMP: 73, POWER: 59
2024-08-09T15:17:36Z - CPU: 91, MEM: 9019, TEMP: 46, POWER: 71
2024-08-09T15:17:37Z - CPU: 64, MEM: 28539, TEMP: 87, POWER: 64
2024-08-09T15:17:38Z - CPU: 78, MEM: 7716, TEMP: 75, POWER: 45
2024-08-09T15:17:39Z - CPU: 48, MEM: 22150, TEMP: 60, POWER: 105
2024-08-09T15:17:40Z - CPU: 76, MEM: 11946, TEMP: 38, POWER: 46
2024-08-09T15:17:41Z - CPU: 28, MEM: 14726, TEMP: 64, POWER: 48
2024-08-09T15:17:42Z - CPU: 74, MEM: 17778, TEMP: 68, POWER: 75
2024-08-09T15:17:43Z - CPU: 17, MEM: 24288, TEMP: 47, POWER: 48
2024-08-09T15:17:44Z - CPU: 98, MEM: 27463, TEMP: 54, POWER: 65
2024-08-09T15:17:45Z - CPU: 82, MEM: 28768, TEMP: 36, POWER: 91
2024-08-09T15:17:46Z - CPU: 19, MEM: 23445, TEMP: 88, POWER: 114
2024-08-09T15:17:47Z - CPU: 51, MEM: 23991, TEMP: 82, POWER: 42
2024-08-09T15:17:48Z - CPU: 67, MEM: 12015, TEMP: 55, POWER: 52
2024-08-09T15:17:49Z - CPU: 66, MEM: 20215, TEMP: 72, POWER: 115
2024-08-09T15:17:50Z - CPU: 94, MEM: 5513, TEMP: 66, POWER: 101
2024-08-09T15:17:51Z - CPU: 47, MEM: 10008, TEMP: 77, POWER: 55
2024-08-09T15:17:52Z - CPU: 20, MEM: 8639, TEMP: 80, POWER: 120
2024-08-09T15:17:53Z - CPU: 59, MEM: 5751, TEMP: 70, POWER: 55
2024-08-09T15:17:54Z - CPU: 74, MEM: 8844, TEMP: 44, POWER: 69
2024-08-09T15:17:55Z - CPU: 66, MEM: 15698, TEMP: 40, POWER: 81
2024-08-09T15:17:56Z - CPU: 42, MEM: 3604, TEMP: 76, POWER: 69
2024-08-09T15:17:57Z - CPU: 28, MEM: 24141, TEMP: 35, POWER: 100
2024-08-09T15:17:58Z - CPU: 33, MEM: 31770, TEMP: 67, POWER: 97
2024-08-09T15:17:59Z - CPU: 25, MEM: 8432, TEMP: 59, POWER: 95
2024-08-09T15:18:00Z - CPU: 30, MEM: 12426, TEMP: 38, POWER: 100
2024-08-09T15:18:01Z - CPU: 57, MEM: 25638, TEMP: 71, POWER: 96
2024-08-09T15:18:02Z - CPU: 79, MEM: 13809, TEMP: 84, POWER: 46
2024-08-09T15:18:03Z - CPU: 10, MEM: 8384, TEMP: 41, POWER: 81
2024-08-09T15:18:04Z - CPU: 58, MEM: 2048, TEMP: 51, POWER: 106
2024-08-09T15:18:05Z - CPU: 74, MEM: 23536, TEMP: 78, POWER: 117
2024-08-09T15:18:06Z - CPU: 10, MEM: 19982, TEMP: 52, POWER: 111
2024-08-09T15:18:07Z - CPU: 72, MEM: 10702, TEMP: 34, POWER: 41
2024-08-09T15:18:08Z - CPU: 19, MEM: 9618, TEMP: 71, POWER: 70
2024-08-09T15:18:09Z - CPU: 91, MEM: 16343, TEMP: 58, POWER: 73
2024-08-09T15:18:10Z - CPU: 92, MEM: 31916, TEMP: 33, POWER: 47
2024-08-09T15:18:11Z - CPU: 42, MEM: 5993, TEMP: 74, POWER: 117
2024-08-09T15:18:12Z - CPU: 45, MEM: 31901, TEMP: 37, POWER: 119
2024-08-09T15:18:13Z - CPU: 47, MEM: 8264, TEMP: 34, POWER: 102
2024-08-09T15:18:14Z - CPU: 96, MEM: 1099, TEMP: 45, POWER: 102
2024-08-09T15:18:15Z - CPU: 84, MEM: 2363, TEMP: 47, POWER: 49
2024-08-09T15:18:16Z - CPU: 96, MEM: 12990, TEMP: 37, POWER: 120
2024-08-09T15:18:17Z - CPU: 77, MEM: 29681, TEMP: 83, POWER: 68
2024-08-09T15:18:18Z - CPU: 91, MEM: 1989, TEMP: 47, POWER: 106
2024-08-09T15:18:19Z - CPU: 47, MEM: 5301, TEMP: 57, POWER: 75
2024-08-09T15:18:20Z - CPU: 36, MEM: 28626, TEMP: 39, POWER: 59
2024-08-09T15:18:21Z - CPU: 62, MEM: 26558, TEMP: 64, POWER: 119
2024-08-09T15:18:22Z - CPU: 97, MEM: 15290, TEMP: 77, POWER: 102
2024-08-09T15:18:23Z - CPU: 38, MEM: 21057, TEMP: 82, POWER: 52
2024-08-09T15:18:24Z - CPU: 46, MEM: 11766, TEMP: 60, POWER: 98
2024-08-09T15:18:25Z - CPU: 73, MEM: 11996, TEMP: 41, POWER: 89
2024-08-09T15:18:26Z - CPU: 72, MEM: 29637, TEMP: 84, POWER: 50
2024-08-09T15:18:27Z - CPU: 32, MEM: 28685, TEMP: 65, POWER: 94
2024-08-09T15:18:28Z - CPU: 71, MEM: 2439, TEMP: 38, POWER: 97
2024-08-09T15:18:29Z - CPU: 87, MEM: 21176, TEMP: 68, POWER: 76
2024-08-09T15:18:30Z - CPU: 20, MEM: 13635, TEMP: 56, POWER: 94
2024-08-09T15:18:31Z - CPU: 49, MEM: 8357, TEMP: 73, POWER: 67
2024-08-09T15:18:32Z - CPU: 14, MEM: 4386, TEMP: 74, POWER: 73
2024-08-09T15:18:33Z - CPU: 41, MEM: 2334, TEMP: 77, POWER: 77
2024-08-09T15:18:34Z - CPU: 67, MEM: 9714, TEMP: 64, POWER: 59
2024-08-09T15:18:35Z - CPU: 16, MEM: 25815, TEMP: 33, POWER: 117
2024-08-09T15:18:36Z - CPU: 54, MEM: 5540, TEMP: 75, POWER: 52
2024-08-09T15:18:37Z - CPU: 26, MEM: 26015, TEMP: 84, POWER: 67
2024-08-09T15:18:38Z - CPU: 97, MEM: 21967, TEMP: 60, POWER: 89
2024-08-09T15:18:39Z - CPU: 70, MEM: 23472, TEMP: 39, POWER: 94
2024-08-09T15:18:40Z - CPU: 93, MEM: 31275, TEMP: 79, POWER: 76
2024-08-09T15:18:41Z - CPU: 82, MEM: 26308, TEMP: 86, POWER: 100
2024-08-09T15:18:42Z - CPU: 30, MEM: 3862, TEMP: 38, POWER: 101
2024-08-09T15:18:43Z - CPU: 65, MEM: 4732, TEMP: 35, POWER: 107
2024-08-09T15:18:44Z - CPU: 86, MEM: 1042, TEMP: 49, POWER: 45
2024-08-09T15:18:45Z - CPU: 64, MEM: 2268, TEMP: 46, POWER: 60
2024-08-09T15:18:46Z - CPU: 13, MEM: 9796, TEMP: 34, POWER: 93
2024-08-09T15:18:47Z - CPU: 70, MEM: 21706, TEMP: 36, POWER: 55
2024-08-09T15:18:48Z - CPU: 18, MEM: 10999, TEMP: 81, POWER: 119
2024-08-09T15:18:49Z - CPU: 35, MEM: 13458, TEMP: 55, POWER: 44
2024-08-09T15:18:50Z - CPU: 29, MEM: 18967, TEMP: 39, POWER: 95
2024-08-09T15:18:51Z - CPU: 54, MEM: 31845, TEMP: 62, POWER: 70
2024-08-09T15:18:52Z - CPU: 15, MEM: 26807, TEMP: 38, POWER: 64
2024-08-09T15:18:53Z - CPU: 57, MEM: 2261, TEMP: 60, POWER: 54
2024-08-09T15:18:54Z - CPU: 30, MEM: 21388, TEMP: 54, POWER: 60
2024-08-09T15:18:55Z - CPU: 37, MEM: 16731, TEMP: 63, POWER: 48
2024-08-09T15:18:56Z - CPU: 26, MEM: 2415, TEMP: 46, POWER: 57
2024-08-09T15:18:57Z - CPU: 30, MEM: 10962, TEMP: 72, POWER: 78
2024-08-09T15:18:58Z - CPU: 71, MEM: 5599, TEMP: 50, POWER: 110
2024-08-09T15:18:59Z - CPU: 91, MEM: 2553, TEMP: 56, POWER: 115
2024-08-09T15:19:00Z - CPU: 76, MEM: 31612, TEMP: 77, POWER: 54
2024-08-09T15:19:01Z - CPU: 54, MEM: 5620, TEMP: 50, POWER: 78
2024-08-09T15:19:02Z - CPU: 74, MEM: 11917, TEMP: 66, POWER: 98
2024-08-09T15:19:03Z - CPU: 76, MEM: 15051, TEMP: 64, POWER: 97
2024-08-09T15:19:04Z - CPU: 85, MEM: 8059, TEMP: 35, POWER: 43
2024-08-09T15:19:05Z - CPU: 50, MEM: 27626, TEMP: 68, POWER: 75
2024-08-09T15:19:06Z - CPU: 86, MEM: 21844, TEMP: 59, POWER: 52
2024-08-09T15:19:07Z - CPU: 13, MEM: 1695, TEMP: 84, POWER: 64
2024-08-09T15:19:08Z - CPU: 64, MEM: 6217, TEMP: 86, POWER: 72
2024-08-09T15:19:09Z - CPU: 53, MEM: 17568, TEMP: 44, POWER: 108
2024-08-09T15:19:10Z - CPU: 94, MEM: 11313, TEMP: 69, POWER: 66
2024-08-09T15:19:11Z - CPU: 54, MEM: 16002, TEMP: 73, POWER: 81
2024-08-09T15:19:12Z - CPU: 95, MEM: 6916, TEMP: 49, POWER: 74
2024-08-09T15:19:13Z - CPU: 94, MEM: 1122, TEMP: 75, POWER: 102
2024-08-09T15:19:14Z - CPU: 35, MEM: 3936, TEMP: 74, POWER: 95
2024-08-09T15:19:15Z - CPU: 64, MEM: 8641, TEMP: 67, POWER: 49
2024-08-09T15:19:16Z - CPU: 83, MEM: 16135, TEMP: 45, POWER: 49
2024-08-09T15:19:17Z - CPU: 55, MEM: 3392, TEMP: 80, POWER: 85
2024-08-09T15:19:18Z - CPU: 54, MEM: 25950, TEMP: 76, POWER: 53
2024-08-09T15:19:19Z - CPU: 36, MEM: 11753, TEMP: 34, POWER: 47
2024-08-09T15:19:20Z - CPU: 86, MEM: 19952, TEMP: 83, POWER: 51
2024-08-09T15:19:21Z - CPU: 90, MEM: 19525, TEMP: 70, POWER: 55
2024-08-09T15:19:22Z - CPU: 74, MEM: 28394, TEMP: 37, POWER: 84
2024-08-09T15:19:23Z - CPU: 34, MEM: 28358, TEMP: 42, POWER: 86
2024-08-09T15:19:24Z - CPU: 78, MEM: 5020, TEMP: 42, POWER: 94
2024-08-09T15:19:25Z - CPU: 96, MEM: 19518, TEMP: 73, POWER: 41
2024-08-09T15:19:26Z - CPU: 37, MEM: 5886, TEMP: 75, POWER: 59
2024-08-09T15:19:27Z - CPU: 90, MEM: 20070, TEMP: 49, POWER: 103
2024-08-09T15:19:28Z - CPU: 100, MEM: 11817, TEMP: 83, POWER: 61
2024-08-09T15:19:29Z - CPU: 80, MEM: 9304, TEMP: 85, POWER: 106
2024-08-09T15:19:30Z - CPU: 23, MEM: 17113, TEMP: 60, POWER: 94
2024-08-09T15:19:31Z - CPU: 26, MEM: 25878, TEMP: 63, POWER: 117
2024-08-09T15:19:32Z - CPU: 100, MEM: 24050, TEMP: 82, POWER: 85
2024-08-09T15:19:33Z - CPU: 61, MEM: 16897, TEMP: 50, POWER: 62
2024-08-09T15:19:34Z - CPU: 58, MEM: 8696, TEMP: 69, POWER: 76
2024-08-09T15:19:35Z - CPU: 62, MEM: 18786, TEMP: 40, POWER: 76
2024-08-09T15:19:36Z - CPU: 12, MEM: 21909, TEMP: 33, POWER: 82
2024-08-09T15:19:37Z - CPU: 53, MEM: 14565, TEMP: 67, POWER: 46
2024-08-09T15:19:38Z - CPU: 100, MEM: 1078, TEMP: 53, POWER: 73
2024-08-09T15:19:39Z - CPU: 58, MEM: 24601, TEMP: 45, POWER: 61
2024-08-09T15:19:40Z - CPU: 38, MEM: 2544, TEMP: 74, POWER: 76
2024-08-09T15:19:41Z - CPU: 16, MEM: 4849, TEMP: 86, POWER: 42
2024-08-09T15:19:42Z - CPU: 63, MEM: 2868, TEMP: 83, POWER: 91
2024-08-09T15:19:43Z - CPU: 87, MEM: 11334, TEMP: 33, POWER: 90
2024-08-09T15:19:44Z - CPU: 92, MEM: 2109, TEMP: 47, POWER: 96
2024-08-09T15:19:45Z - CPU: 89, MEM: 8274, TEMP: 59, POWER: 80
2024-08-09T15:19:46Z - CPU: 71, MEM: 14219, TEMP: 45, POWER: 120
2024-08-09T15:19:47Z - CPU: 13, MEM: 7991, TEMP: 77, POWER: 46
2024-08-09T15:19:48Z - CPU: 85, MEM: 10109, TEMP: 45, POWER: 79
2024-08-09T15:19:49Z - CPU: 71, MEM: 18294, TEMP: 85, POWER: 91
2024-08-09T15:19:50Z - CPU: 13, MEM: 31642, TEMP: 62, POWER: 113
2024-08-09T15:19:51Z - CPU: 38, MEM: 26744, TEMP: 62, POWER: 40
2024-08-09T15:19:52Z - CPU: 100, MEM: 5547, TEMP: 34, POWER: 98
2024-08-09T15:19:53Z - CPU: 35, MEM: 21769, TEMP: 51, POWER: 96
2024-08-09T15:19:54Z - CPU: 98, MEM: 10781, TEMP: 39, POWER: 86
2024-08-09T15:19:55Z - CPU: 43, MEM: 17880, TEMP: 83, POWER: 95
2024-08-09T15:19:56Z - CPU: 93, MEM: 27267, TEMP: 41, POWER: 101
2024-08-09T15:19:57Z - CPU: 70, MEM: 19448, TEMP: 74, POWER: 42
2024-08-09T15:19:58Z - CPU: 87, MEM: 16402, TEMP: 52, POWER: 69
2024-08-09T15:19:59Z - CPU: 88, MEM: 21346, TEMP: 51, POWER: 115
2024-08-09T15:20:00Z - CPU: 60, MEM: 5667, TEMP: 50, POWER: 107
2024-08-09T15:20:01Z - CPU: 17, MEM: 13680, TEMP: 87, POWER: 84
2024-08-09T15:20:02Z - CPU: 90, MEM: 13493, TEMP: 33, POWER: 49
2024-08-09T15:20:03Z - CPU: 75, MEM: 23396, TEMP: 77, POWER: 79
2024-08-09T15:20:04Z - CPU: 25, MEM: 10985, TEMP: 42, POWER: 56
2024-08-09T15:20:05Z - CPU: 78, MEM: 28895, TEMP: 40, POWER: 68
2024-08-09T15:20:06Z - CPU: 33, MEM: 18820, TEMP: 61, POWER: 79
